"track","track_label","model","icd9","group","n","mean","sd","min","q1","median","q3","max","nearest_target","nearest_target_label","icd9_label","ccs_id","ccs_category"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","621","has a reference match",2038,0.312,0.083,0.023,0.256,0.311,0.364,0.627,"N85","Other noninflammatory disorders of uterus, except cervix","disorders of uterus not elsewhere classified",108,"other female genital disorders"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","625","has a reference match",2038,0.289,0.075,0.047,0.241,0.288,0.334,0.679,"N94","Pain and other conditions associated with female genital organs and menstrual cycle","pain and other symptoms associated with female genital organs",108,"other female genital disorders"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","626","has a reference match",2038,0.324,0.074,0.073,0.278,0.324,0.374,0.583,"N93","Other abnormal uterine and vaginal bleeding","disorders of menstruation and other abnormal bleeding from female genital tract",109,"menstrual disorders"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","627","has a reference match",2038,0.359,0.075,0.096,0.314,0.364,0.409,0.633,"N64","Other disorders of breast","menopausal and postmenopausal disorders",111,"menopausal disorders"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","628","has a reference match",2038,0.337,0.071,0.089,0.297,0.341,0.384,0.622,"N46","Male infertility","female infertility",112,"female infertility"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","629","has a reference match",2038,0.324,0.102,0.044,0.251,0.312,0.394,0.719,"Q52","Other congenital malformations of female genitalia","other disorders of female genital organs",108,"other female genital disorders"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","691","has a reference match",2038,0.37,0.07,0.135,0.328,0.372,0.416,0.615,"L20","Atopic dermatitis","atopic dermatitis and related conditions",113,"allergic reactions"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","694","has a reference match",2038,0.33,0.072,0.073,0.284,0.33,0.376,0.599,"L14","Bullous disorders in diseases classified elsewhere","bullous dermatoses",114,"other inflammatory condition of skin"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","695","has a reference match",2038,0.343,0.07,0.114,0.299,0.346,0.388,0.684,"L53","Other erythematous conditions","erythematous conditions",114,"other inflammatory condition of skin"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","696","has a reference match",2038,0.326,0.072,0.092,0.28,0.329,0.376,0.656,"L40","Psoriasis","psoriasis and similar disorders",114,"other inflammatory condition of skin"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","701","has a reference match",2038,0.376,0.076,0.149,0.326,0.377,0.428,0.636,"L65","Other nonscarring hair loss","other hypertrophic and atrophic conditions of skin",115,"other skin disorders"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","705","has a reference match",2038,0.341,0.079,0.061,0.296,0.345,0.391,0.782,"L75","Apocrine sweat disorders","diseases of sweat glands",115,"other skin disorders"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","707","has a reference match",2038,0.302,0.062,0.062,0.261,0.301,0.343,0.546,"K27","Peptic ulcer, site unspecified","chronic ulcer of skin",116,"chronic ulcer of skin"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","710","has a reference match",2038,0.346,0.079,0.097,0.295,0.347,0.397,0.669,"M36","Systemic disorders of connective tissue in diseases classified elsewhere","diffuse diseases of connective tissue",117,"systemic lupus erythematosus and connective tissue disorders"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","712","has a reference match",2038,0.367,0.063,0.15,0.326,0.367,0.409,0.73,"M11","Other crystal arthropathies","crystal arthropathies",37,"gout and other crystal arthropathies"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","713","has a reference match",2038,0.357,0.081,0.146,0.298,0.349,0.411,0.68,"M14","Arthropathies in other diseases classified elsewhere","arthropathy associated with other disorders classified elsewhere",118,"joint disorders"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","714","has a reference match",2038,0.338,0.071,0.108,0.288,0.335,0.387,0.603,"N71","Inflammatory disease of uterus, except cervix","rheumatoid arthritis and other inflammatory polyarthropathies",119,"rheumatoid arthritis and related disease"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","715","has a reference match",2038,0.381,0.064,0.169,0.339,0.384,0.424,0.608,"M90","Osteopathies in diseases classified elsewhere","osteoarthrosis and allied disorders",120,"osteoarthritis"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","716","has a reference match",2038,0.339,0.08,0.15,0.28,0.333,0.394,0.691,"M12","Other specific arthropathies","other and unspecified arthropathies",118,"joint disorders"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","717","has a reference match",2038,0.339,0.066,0.141,0.297,0.338,0.382,0.738,"M23","Internal derangement of knee","internal derangement of knee",118,"joint disorders"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","718","has a reference match",2038,0.375,0.079,0.146,0.32,0.368,0.425,0.684,"M24","Other specific joint derangements","other derangement of joint",118,"joint disorders"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","719","has a reference match",2038,0.326,0.089,0.114,0.258,0.313,0.388,0.693,"M25","Other joint disorders, not elsewhere classified","other and unspecified disorders of joint",118,"joint disorders"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","720","has a reference match",2038,0.347,0.066,0.12,0.306,0.347,0.388,0.681,"M46","Other inflammatory spondylopathies","ankylosing spondylitis and other inflammatory spondylopathies",121,"spondylosis intervertebral disc disorders other back problems"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","721","has a reference match",2038,0.369,0.072,0.13,0.326,0.374,0.417,0.665,"M47","Spondylosis","spondylosis and allied disorders",121,"spondylosis intervertebral disc disorders other back problems"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","722","has a reference match",2038,0.348,0.08,0.06,0.298,0.352,0.401,0.73,"M50","Cervical disc disorders","intervertebral disc disorders",121,"spondylosis intervertebral disc disorders other back problems"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","730","has a reference match",2038,0.362,0.058,0.155,0.323,0.359,0.399,0.659,"M86","Osteomyelitis","osteomyelitis periostitis and other infections involving bone",122,"infective arthritis and osteomyelitis"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","731","has a reference match",2038,0.36,0.077,0.149,0.307,0.353,0.407,0.724,"M90","Osteopathies in diseases classified elsewhere","osteitis deformans and osteopathies associated with other disorders classified elsewhere",123,"osteoporosis and other bone disease"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","732","has a reference match",2038,0.37,0.067,0.129,0.329,0.373,0.412,0.768,"M93","Other osteochondropathies","osteochondropathies",123,"osteoporosis and other bone disease"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","733","has a reference match",2038,0.368,0.088,0.072,0.305,0.355,0.424,0.781,"M94","Other disorders of cartilage","other disorders of bone and cartilage",123,"osteoporosis and other bone disease"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","735","has a reference match",2038,0.312,0.053,0.137,0.278,0.311,0.345,0.577,"Q66","Congenital deformities of feet","acquired deformities of toe",124,"acquired foot deformities"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","737","has a reference match",2038,0.281,0.064,0.044,0.237,0.284,0.324,0.593,"M41","Scoliosis","curvature of spine",125,"other acquired deformities"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","740","has a reference match",2038,0.363,0.066,0.144,0.32,0.366,0.406,0.676,"Q00","Anencephaly and similar malformations","anencephalus and similar anomalies",126,"nervous system congenital anomalies"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","741","has a reference match",2038,0.325,0.063,0.106,0.285,0.327,0.369,0.745,"Q05","Spina bifida","spina bifida",126,"nervous system congenital anomalies"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","742","has a reference match",2038,0.352,0.087,0.125,0.288,0.346,0.412,0.774,"Q07","Other congenital malformations of nervous system","other congenital anomalies of nervous system",126,"nervous system congenital anomalies"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","743","has a reference match",2038,0.315,0.067,0.108,0.271,0.313,0.351,0.666,"Q15","Other congenital malformations of eye","congenital anomalies of eye",127,"other congenital anomalies"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","744","has a reference match",2038,0.32,0.065,0.115,0.278,0.316,0.361,0.618,"Q18","Other congenital malformations of face and neck","congenital anomalies of ear face and neck",127,"other congenital anomalies"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","745","has a reference match",2038,0.364,0.062,0.137,0.326,0.365,0.403,0.557,"Q74","Other congenital malformations of limb(s)","bulbus cordis anomalies and anomalies of cardiac septal closure",128,"cardiac and circulatory congenital anomalies"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","746","has a reference match",2038,0.363,0.081,0.132,0.306,0.356,0.416,0.777,"Q24","Other congenital malformations of heart","other congenital anomalies of heart",128,"cardiac and circulatory congenital anomalies"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","747","has a reference match",2038,0.346,0.084,0.123,0.284,0.338,0.403,0.749,"Q28","Other congenital malformations of circulatory system","other congenital anomalies of circulatory system",128,"cardiac and circulatory congenital anomalies"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","748","has a reference match",2038,0.33,0.074,0.093,0.279,0.326,0.374,0.705,"Q34","Other congenital malformations of respiratory system","congenital anomalies of respiratory system",127,"other congenital anomalies"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","749","has a reference match",2038,0.347,0.058,0.153,0.308,0.344,0.384,0.665,"Q37","Cleft palate with cleft lip","cleft palate and cleft lip",127,"other congenital anomalies"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","750","has a reference match",2038,0.365,0.08,0.125,0.31,0.361,0.419,0.774,"Q40","Other congenital malformations of upper alimentary tract","other congenital anomalies of upper alimentary tract",129,"digestive congenital anomalies"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","751","has a reference match",2038,0.354,0.09,0.133,0.288,0.343,0.416,0.802,"Q45","Other congenital malformations of digestive system","other congenital anomalies of digestive system",129,"digestive congenital anomalies"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","752","has a reference match",2038,0.331,0.073,0.125,0.283,0.326,0.375,0.673,"Q52","Other congenital malformations of female genitalia","congenital anomalies of genital organs",130,"genitourinary congenital anomalies"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","753","has a reference match",2038,0.319,0.067,0.112,0.273,0.315,0.358,0.642,"Q64","Other congenital malformations of urinary system","congenital anomalies of urinary system",130,"genitourinary congenital anomalies"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","754","has a reference match",2038,0.357,0.071,0.128,0.311,0.352,0.396,0.717,"Q68","Other congenital musculoskeletal deformities","certain congenital musculoskeletal deformities",127,"other congenital anomalies"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","755","has a reference match",2038,0.371,0.077,0.134,0.318,0.365,0.419,0.738,"Q75","Other congenital malformations of skull and face bones","other congenital anomalies of limbs",127,"other congenital anomalies"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","756","has a reference match",2038,0.373,0.084,0.115,0.316,0.365,0.424,0.778,"Q75","Other congenital malformations of skull and face bones","other congenital musculoskeletal anomalies",127,"other congenital anomalies"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","757","has a reference match",2038,0.323,0.069,0.097,0.278,0.32,0.363,0.713,"Q84","Other congenital malformations of integument","congenital anomalies of the integument",127,"other congenital anomalies"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","758","has a reference match",2038,0.334,0.068,0.102,0.294,0.335,0.375,0.559,"Q75","Other congenital malformations of skull and face bones","chromosomal anomalies",127,"other congenital anomalies"
"10_9","ICD-9-CM to ICD-10-CA","SapBERT","759","has a reference match",2038,0.328,0.098,0.049,0.254,0.319,0.394,0.747,"Q89","Other congenital malformations, not elsewhere classified","other and unspecified congenital anomalies",127,"other congenital anomalies"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","140","has a reference match",2038,0.162,0.11,-0.059,0.09,0.136,0.203,0.837,"C00","Malignant neoplasm of lip","malignant neoplasm of lip",1,"cancer of head and neck"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","141","has a reference match",2038,0.181,0.118,-0.074,0.097,0.16,0.232,0.8,"C01","Malignant neoplasm of base of tongue","malignant neoplasm of tongue",1,"cancer of head and neck"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","142","has a reference match",2038,0.137,0.129,-0.08,0.05,0.108,0.189,0.847,"C08","Malignant neoplasm of other and unspecified major salivary glands","malignant neoplasm of major salivary glands",1,"cancer of head and neck"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","143","has a reference match",2038,0.154,0.111,-0.073,0.078,0.131,0.199,0.88,"C03","Malignant neoplasm of gum","malignant neoplasm of gum",1,"cancer of head and neck"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","144","has a reference match",2038,0.2,0.111,-0.067,0.126,0.181,0.246,0.854,"C04","Malignant neoplasm of floor of mouth","malignant neoplasm of floor of mouth",1,"cancer of head and neck"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","145","has a reference match",2038,0.166,0.115,-0.077,0.089,0.143,0.212,0.78,"C06","Malignant neoplasm of other and unspecified parts of mouth","malignant neoplasm of other and unspecified parts of mouth",1,"cancer of head and neck"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","146","has a reference match",2038,0.167,0.117,-0.054,0.09,0.141,0.211,0.81,"C10","Malignant neoplasm of oropharynx","malignant neoplasm of oropharynx",1,"cancer of head and neck"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","147","has a reference match",2038,0.168,0.124,-0.079,0.077,0.146,0.229,0.92,"C11","Malignant neoplasm of nasopharynx","malignant neoplasm of nasopharynx",1,"cancer of head and neck"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","148","has a reference match",2038,0.176,0.121,-0.058,0.088,0.152,0.232,0.909,"C13","Malignant neoplasm of hypopharynx","malignant neoplasm of hypopharynx",1,"cancer of head and neck"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","149","has a reference match",2038,0.16,0.124,-0.063,0.077,0.131,0.208,0.858,"C14","Malignant neoplasm of other and ill-defined sites in the lip, oral cavity and pharynx","malignant neoplasm of other and illdefined sites within the lip oral cavity and pharynx",1,"cancer of head and neck"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","150","has a reference match",2038,0.133,0.107,-0.076,0.064,0.11,0.167,0.705,"C15","Malignant neoplasm of oesophagus","malignant neoplasm of esophagus",2,"cancer of esophagus"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","151","has a reference match",2038,0.168,0.118,-0.066,0.09,0.139,0.209,0.79,"C16","Malignant neoplasm of stomach","malignant neoplasm of stomach",3,"cancer of stomach"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","152","has a reference match",2038,0.122,0.117,-0.079,0.047,0.094,0.157,0.797,"C17","Malignant neoplasm of small intestine","malignant neoplasm of small intestine including duodenum",4,"cancer of other gi organs peritoneum"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","153","has a reference match",2038,0.166,0.113,-0.08,0.091,0.141,0.214,0.773,"C18","Malignant neoplasm of colon","malignant neoplasm of colon",5,"colon cancer"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","154","has a reference match",2038,0.171,0.105,-0.045,0.102,0.15,0.212,0.753,"C20","Malignant neoplasm of rectum","malignant neoplasm of rectum rectosigmoid junction and anus",6,"cancer of rectum and anus"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","155","has a reference match",2038,0.137,0.112,-0.104,0.064,0.114,0.18,0.774,"C22","Malignant neoplasm of liver and intrahepatic bile ducts","malignant neoplasm of liver and intrahepatic bile ducts",7,"cancer of liver and intrahepatic bile duct"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","156","has a reference match",2038,0.117,0.113,-0.116,0.039,0.09,0.162,0.732,"C23","Malignant neoplasm of gallbladder","malignant neoplasm of gallbladder and extrahepatic bile ducts",4,"cancer of other gi organs peritoneum"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","157","has a reference match",2038,0.15,0.113,-0.049,0.076,0.122,0.189,0.779,"C25","Malignant neoplasm of pancreas","malignant neoplasm of pancreas",8,"pancreas cancer"
"10_9","ICD-9-CM to ICD-10-CA","mpnet","158","has a reference match",2038,0.139,0.116,-0.087,0.059,0.111,0.183,0.897,"C48","Malignant neoplasm of retroperitoneum and peritoneum","malignant neoplasm of retroperitoneum and peritoneum",4,"cancer of other gi organs peritoneum"
